,time,open,high,low,close,volume
340,2021-10-05 21:50:00,51648.0,51654.0,51637.0,51638.0,292636.4971
341,2021-10-05 21:51:00,51638.0,51638.0,51548.0,51548.0,597312.5613
342,2021-10-05 21:52:00,51548.0,51682.0,51548.0,51609.0,402050.7419
343,2021-10-05 21:53:00,51609.0,51661.0,51608.0,51637.0,579131.8069
344,2021-10-05 21:54:00,51637.0,51637.0,51541.0,51613.0,570632.4277
345,2021-10-05 21:55:00,51613.0,51651.0,51609.0,51637.0,317814.0096
346,2021-10-05 21:56:00,51637.0,51686.0,51637.0,51678.0,359760.2519
347,2021-10-05 21:57:00,51678.0,51781.0,51678.0,51753.0,885150.2593
348,2021-10-05 21:58:00,51753.0,51783.0,51753.0,51783.0,558746.5754
349,2021-10-05 21:59:00,51783.0,51784.0,51750.0,51754.0,264278.1939
350,2021-10-05 22:00:00,51754.0,51805.0,51661.0,51681.0,1406698.4393
351,2021-10-05 22:01:00,51681.0,51711.0,51661.0,51711.0,484879.0514
352,2021-10-05 22:02:00,51711.0,51738.0,51675.0,51713.0,507454.6836
353,2021-10-05 22:03:00,51717.0,51787.0,51675.0,51715.0,669503.8919
354,2021-10-05 22:04:00,51726.0,51726.0,51645.0,51656.0,751877.1597
355,2021-10-05 22:05:00,51665.0,51675.0,51623.0,51635.0,665199.5055
356,2021-10-05 22:06:00,51635.0,51641.0,51575.0,51608.0,381558.1793
357,2021-10-05 22:07:00,51608.0,51642.0,51600.0,51637.0,98794.2697
358,2021-10-05 22:08:00,51637.0,51637.0,51614.0,51614.0,317898.1892
359,2021-10-05 22:09:00,51614.0,51653.0,51599.0,51600.0,1067270.3257
360,2021-10-05 22:10:00,51600.0,51607.0,51481.0,51551.0,2862950.514
361,2021-10-05 22:11:00,51551.0,51574.0,51519.0,51547.0,829976.1667
362,2021-10-05 22:12:00,51550.0,51569.0,51425.0,51506.0,790075.4027
363,2021-10-05 22:13:00,51506.0,51538.0,51347.0,51386.0,782804.9132
364,2021-10-05 22:14:00,51386.0,51458.0,51371.0,51449.0,868203.0973
365,2021-10-05 22:15:00,51449.0,51511.0,51448.0,51488.0,1057216.5365
366,2021-10-05 22:16:00,51488.0,51521.0,51468.0,51481.0,759501.2799
367,2021-10-05 22:17:00,51481.0,51481.0,51420.0,51420.0,374767.3085
368,2021-10-05 22:18:00,51420.0,51459.0,51417.0,51432.0,242498.7846
369,2021-10-05 22:19:00,51432.0,51432.0,51376.0,51383.0,162498.7696
370,2021-10-05 22:20:00,51383.0,51451.0,51368.0,51413.0,489607.2098
371,2021-10-05 22:21:00,51413.0,51434.0,51403.0,51413.0,304191.3237
372,2021-10-05 22:22:00,51413.0,51470.0,51413.0,51445.0,850828.7676
373,2021-10-05 22:23:00,51445.0,51462.0,51394.0,51407.0,441744.4117
374,2021-10-05 22:24:00,51407.0,51458.0,51401.0,51416.0,353168.8506
375,2021-10-05 22:25:00,51416.0,51444.0,51416.0,51444.0,151195.8706
376,2021-10-05 22:26:00,51444.0,51445.0,51417.0,51428.0,208052.6828
377,2021-10-05 22:27:00,51428.0,51456.0,51428.0,51441.0,242630.5422
378,2021-10-05 22:28:00,51441.0,51480.0,51440.0,51458.0,388332.7635
379,2021-10-05 22:29:00,51458.0,51481.0,51433.0,51433.0,287617.5959
380,2021-10-05 22:30:00,51433.0,51480.0,51433.0,51474.0,119860.0786
381,2021-10-05 22:31:00,51474.0,51477.0,51449.0,51472.0,357806.6887
382,2021-10-05 22:32:00,51472.0,51476.0,51463.0,51463.0,102403.7189
383,2021-10-05 22:33:00,51463.0,51481.0,51438.0,51438.0,137683.2217
384,2021-10-05 22:34:00,51436.0,51467.0,51436.0,51461.0,205180.2889
385,2021-10-05 22:35:00,51461.0,51472.0,51436.0,51442.0,151709.7031
386,2021-10-05 22:36:00,51442.0,51473.0,51424.0,51468.0,237931.8782
387,2021-10-05 22:37:00,51468.0,51477.0,51464.0,51472.0,326833.5207
388,2021-10-05 22:38:00,51472.0,51481.0,51469.0,51473.0,246383.8109
389,2021-10-05 22:39:00,51473.0,51510.0,51469.0,51497.0,395020.8849
390,2021-10-05 22:40:00,51497.0,51517.0,51482.0,51510.0,232630.8105
391,2021-10-05 22:41:00,51510.0,51520.0,51502.0,51503.0,302782.1336
392,2021-10-05 22:42:00,51503.0,51509.0,51480.0,51480.0,338514.8156
393,2021-10-05 22:43:00,51480.0,51498.0,51468.0,51469.0,155977.5447
394,2021-10-05 22:44:00,51469.0,51491.0,51469.0,51480.0,116107.5619
395,2021-10-05 22:45:00,51480.0,51520.0,51425.0,51431.0,434970.3999
396,2021-10-05 22:46:00,51431.0,51431.0,51377.0,51397.0,770651.2649
397,2021-10-05 22:47:00,51397.0,51421.0,51373.0,51373.0,418308.146
398,2021-10-05 22:48:00,51373.0,51389.0,51363.0,51388.0,364972.1587
399,2021-10-05 22:49:00,51388.0,51390.0,51358.0,51390.0,591181.1567
400,2021-10-05 22:50:00,51390.0,51430.0,51389.0,51430.0,340130.306
401,2021-10-05 22:51:00,51430.0,51440.0,51409.0,51427.0,211599.339
402,2021-10-05 22:52:00,51427.0,51448.0,51424.0,51425.0,304241.796
403,2021-10-05 22:53:00,51425.0,51447.0,51425.0,51433.0,460755.8656
404,2021-10-05 22:54:00,51433.0,51451.0,51418.0,51424.0,426243.6031
405,2021-10-05 22:55:00,51424.0,51454.0,51424.0,51454.0,159752.661
406,2021-10-05 22:56:00,51454.0,51467.0,51446.0,51446.0,459390.3376
407,2021-10-05 22:57:00,51444.0,51445.0,51417.0,51418.0,240990.5549
408,2021-10-05 22:58:00,51418.0,51423.0,51366.0,51366.0,684892.9613
409,2021-10-05 22:59:00,51366.0,51389.0,51353.0,51382.0,256515.0518
410,2021-10-05 23:00:00,51382.0,51429.0,51375.0,51420.0,572355.2903
411,2021-10-05 23:01:00,51420.0,51437.0,51417.0,51430.0,193085.5672
412,2021-10-05 23:02:00,51430.0,51443.0,51417.0,51431.0,257860.5292
413,2021-10-05 23:03:00,51431.0,51431.0,51413.0,51423.0,499777.2514
414,2021-10-05 23:04:00,51423.0,51429.0,51378.0,51382.0,355431.3767
415,2021-10-05 23:05:00,51382.0,51427.0,51378.0,51427.0,340654.7062
416,2021-10-05 23:06:00,51427.0,51428.0,51407.0,51407.0,223346.8326
417,2021-10-05 23:07:00,51407.0,51417.0,51398.0,51413.0,114723.1854
418,2021-10-05 23:08:00,51413.0,51413.0,51381.0,51404.0,258228.4822
419,2021-10-05 23:09:00,51404.0,51425.0,51404.0,51424.0,365860.4598
420,2021-10-05 23:10:00,51424.0,51477.0,51424.0,51436.0,282970.2809
421,2021-10-05 23:11:00,51436.0,51468.0,51433.0,51456.0,327065.614
422,2021-10-05 23:12:00,51456.0,51508.0,51456.0,51491.0,529358.4277
423,2021-10-05 23:13:00,51491.0,51509.0,51464.0,51470.0,323673.573
424,2021-10-05 23:14:00,51470.0,51501.0,51460.0,51460.0,531513.0072
425,2021-10-05 23:15:00,51460.0,51460.0,51422.0,51449.0,1538362.9182
426,2021-10-05 23:16:00,51449.0,51461.0,51442.0,51461.0,90118.1009
427,2021-10-05 23:17:00,51461.0,51485.0,51461.0,51481.0,111787.5559
428,2021-10-05 23:18:00,51481.0,51482.0,51464.0,51468.0,125392.5956
429,2021-10-05 23:19:00,51468.0,51473.0,51432.0,51435.0,198140.1185
430,2021-10-05 23:20:00,51435.0,51449.0,51434.0,51445.0,297960.9283
431,2021-10-05 23:21:00,51445.0,51550.0,51443.0,51514.0,949590.1671
432,2021-10-05 23:22:00,51514.0,51522.0,51478.0,51485.0,380001.4329
433,2021-10-05 23:23:00,51485.0,51623.0,51481.0,51610.0,2033827.9685
434,2021-10-05 23:24:00,51610.0,51618.0,51550.0,51572.0,444153.6749
435,2021-10-05 23:25:00,51572.0,51648.0,51567.0,51599.0,528154.5646
436,2021-10-05 23:26:00,51599.0,51638.0,51595.0,51595.0,259507.8944
437,2021-10-05 23:27:00,51595.0,51596.0,51552.0,51557.0,378527.46
438,2021-10-05 23:28:00,51557.0,51589.0,51516.0,51517.0,282376.189
439,2021-10-05 23:29:00,51517.0,51524.0,51487.0,51495.0,484916.2825
440,2021-10-05 23:30:00,51496.0,51533.0,51488.0,51488.0,337948.5979
441,2021-10-05 23:31:00,51488.0,51511.0,51469.0,51476.0,456475.8223
442,2021-10-05 23:32:00,51476.0,51548.0,51476.0,51544.0,219919.3137
443,2021-10-05 23:33:00,51538.0,51557.0,51518.0,51547.0,452520.0982
444,2021-10-05 23:34:00,51547.0,51599.0,51547.0,51585.0,634849.6973
445,2021-10-05 23:35:00,51585.0,51610.0,51560.0,51604.0,383633.995
446,2021-10-05 23:36:00,51604.0,51635.0,51595.0,51600.0,186239.7409
447,2021-10-05 23:37:00,51600.0,51628.0,51588.0,51623.0,172641.5623
448,2021-10-05 23:38:00,51623.0,51625.0,51605.0,51613.0,294176.3083
449,2021-10-05 23:39:00,51613.0,51617.0,51591.0,51597.0,79662.8169
450,2021-10-05 23:40:00,51597.0,51624.0,51597.0,51605.0,269130.8751
451,2021-10-05 23:41:00,51605.0,51641.0,51605.0,51620.0,227565.4773
452,2021-10-05 23:42:00,51620.0,51626.0,51614.0,51618.0,15146.2648
453,2021-10-05 23:43:00,51613.0,51636.0,51613.0,51629.0,114959.0501
454,2021-10-05 23:44:00,51629.0,51631.0,51605.0,51608.0,39719.6961
455,2021-10-05 23:45:00,51608.0,51608.0,51542.0,51542.0,136140.2119
456,2021-10-05 23:46:00,51542.0,51610.0,51542.0,51606.0,423829.2942
457,2021-10-05 23:47:00,51606.0,51611.0,51591.0,51595.0,45315.5965
458,2021-10-05 23:48:00,51595.0,51600.0,51560.0,51570.0,110921.129
459,2021-10-05 23:49:00,51570.0,51610.0,51570.0,51590.0,153562.7111
460,2021-10-05 23:50:00,51590.0,51590.0,51560.0,51560.0,213306.7251
461,2021-10-05 23:51:00,51560.0,51613.0,51560.0,51572.0,108064.4179
462,2021-10-05 23:52:00,51572.0,51582.0,51570.0,51577.0,59748.0624
463,2021-10-05 23:53:00,51577.0,51584.0,51563.0,51574.0,245600.5607
464,2021-10-05 23:54:00,51574.0,51612.0,51574.0,51595.0,361457.364
465,2021-10-05 23:55:00,51595.0,51598.0,51594.0,51598.0,50163.2268
466,2021-10-05 23:56:00,51598.0,51613.0,51550.0,51556.0,347841.1673
467,2021-10-05 23:57:00,51556.0,51556.0,51465.0,51486.0,637815.0726
468,2021-10-05 23:58:00,51486.0,51525.0,51472.0,51517.0,212950.7505
469,2021-10-05 23:59:00,51517.0,51539.0,51482.0,51495.0,157539.2248
470,2021-10-06 00:00:00,51496.0,51524.0,51434.0,51439.0,2186955.133
471,2021-10-06 00:01:00,51439.0,51445.0,51404.0,51420.0,376495.7482
472,2021-10-06 00:02:00,51420.0,51440.0,51300.0,51310.0,2623974.3837
473,2021-10-06 00:03:00,51310.0,51470.0,51306.0,51397.0,1536105.7662
474,2021-10-06 00:04:00,51383.0,51438.0,51346.0,51361.0,1465633.3149
475,2021-10-06 00:05:00,51361.0,51380.0,51332.0,51334.0,414811.6436
476,2021-10-06 00:06:00,51334.0,51350.0,51333.0,51348.0,86876.0391
477,2021-10-06 00:07:00,51348.0,51361.0,51256.0,51284.0,593080.6637
478,2021-10-06 00:08:00,51285.0,51294.0,51240.0,51243.0,927139.1526
479,2021-10-06 00:09:00,51243.0,51285.0,51240.0,51264.0,342443.2569
480,2021-10-06 00:10:00,51264.0,51327.0,51264.0,51323.0,175993.6815
481,2021-10-06 00:11:00,51323.0,51393.0,51323.0,51387.0,286565.827
482,2021-10-06 00:12:00,51388.0,51388.0,51338.0,51358.0,520408.9997
483,2021-10-06 00:13:00,51358.0,51387.0,51358.0,51387.0,95735.7137
484,2021-10-06 00:14:00,51387.0,51387.0,51353.0,51374.0,329039.9025
485,2021-10-06 00:15:00,51374.0,51420.0,51374.0,51417.0,523967.2002
486,2021-10-06 00:16:00,51417.0,51446.0,51412.0,51433.0,232188.65
487,2021-10-06 00:17:00,51436.0,51498.0,51411.0,51498.0,1871345.5016
488,2021-10-06 00:18:00,51497.0,51498.0,51401.0,51417.0,492958.6795
489,2021-10-06 00:19:00,51417.0,51435.0,51369.0,51370.0,148119.546
490,2021-10-06 00:20:00,51370.0,51389.0,51346.0,51346.0,1043533.2242
491,2021-10-06 00:21:00,51346.0,51351.0,51261.0,51271.0,357358.8894
492,2021-10-06 00:22:00,51272.0,51305.0,51261.0,51305.0,317313.0986
493,2021-10-06 00:23:00,51305.0,51305.0,51280.0,51292.0,91565.7591
494,2021-10-06 00:24:00,51292.0,51369.0,51292.0,51359.0,196614.3133
495,2021-10-06 00:25:00,51359.0,51361.0,51326.0,51337.0,145549.5422
496,2021-10-06 00:26:00,51341.0,51341.0,51327.0,51331.0,98664.2048
497,2021-10-06 00:27:00,51331.0,51344.0,51309.0,51334.0,245933.1631
498,2021-10-06 00:28:00,51334.0,51334.0,51301.0,51302.0,72271.1988
499,2021-10-06 00:29:00,51302.0,51305.0,51270.0,51270.0,72591.9472
500,2021-10-06 00:30:00,51270.0,51317.0,51248.0,51307.0,303133.811
501,2021-10-06 00:31:00,51307.0,51334.0,51307.0,51320.0,109150.8685
502,2021-10-06 00:32:00,51320.0,51320.0,51273.0,51294.0,136295.393
503,2021-10-06 00:33:00,51294.0,51303.0,51252.0,51263.0,202857.5839
504,2021-10-06 00:34:00,51263.0,51295.0,51263.0,51276.0,440412.7592
505,2021-10-06 00:35:00,51276.0,51297.0,51273.0,51281.0,105939.7683
506,2021-10-06 00:36:00,51281.0,51289.0,51265.0,51284.0,45218.9429
507,2021-10-06 00:37:00,51284.0,51294.0,51271.0,51287.0,148705.3696
508,2021-10-06 00:38:00,51286.0,51295.0,51272.0,51294.0,19402.3889
509,2021-10-06 00:39:00,51294.0,51315.0,51286.0,51315.0,235933.3055
510,2021-10-06 00:40:00,51315.0,51329.0,51269.0,51284.0,762116.2078
511,2021-10-06 00:41:00,51284.0,51290.0,51266.0,51290.0,104910.4644
512,2021-10-06 00:42:00,51294.0,51321.0,51277.0,51321.0,123635.6282
513,2021-10-06 00:43:00,51321.0,51369.0,51321.0,51369.0,150879.0868
514,2021-10-06 00:44:00,51369.0,51371.0,51343.0,51347.0,410578.2722
515,2021-10-06 00:45:00,51347.0,51380.0,51345.0,51370.0,1101489.5945
516,2021-10-06 00:46:00,51370.0,51381.0,51366.0,51381.0,115884.6423
517,2021-10-06 00:47:00,51381.0,51381.0,51343.0,51347.0,192820.3066
518,2021-10-06 00:48:00,51347.0,51348.0,51321.0,51327.0,231058.9885
519,2021-10-06 00:49:00,51327.0,51349.0,51327.0,51349.0,208288.9289
520,2021-10-06 00:50:00,51349.0,51371.0,51349.0,51359.0,116769.1893
521,2021-10-06 00:51:00,51359.0,51360.0,51300.0,51300.0,201673.8022
522,2021-10-06 00:52:00,51300.0,51304.0,51268.0,51272.0,245847.5621
523,2021-10-06 00:53:00,51272.0,51303.0,51269.0,51300.0,158326.5497
524,2021-10-06 00:54:00,51300.0,51303.0,51289.0,51295.0,36344.8987
525,2021-10-06 00:55:00,51295.0,51310.0,51268.0,51305.0,801762.5708
526,2021-10-06 00:56:00,51305.0,51305.0,51264.0,51281.0,219917.5069
527,2021-10-06 00:57:00,51281.0,51294.0,51273.0,51280.0,104422.2223
528,2021-10-06 00:58:00,51280.0,51329.0,51280.0,51323.0,197409.5136
529,2021-10-06 00:59:00,51323.0,51356.0,51323.0,51356.0,35917.4742
530,2021-10-06 01:00:00,51356.0,51358.0,51320.0,51321.0,139320.777
531,2021-10-06 01:01:00,51321.0,51328.0,51286.0,51309.0,164429.1445
532,2021-10-06 01:02:00,51309.0,51309.0,51285.0,51285.0,113687.1795
533,2021-10-06 01:03:00,51285.0,51285.0,51244.0,51262.0,245300.4879
534,2021-10-06 01:04:00,51262.0,51266.0,51245.0,51245.0,291017.6558
535,2021-10-06 01:05:00,51246.0,51246.0,51181.0,51200.0,654111.552
536,2021-10-06 01:06:00,51200.0,51203.0,51168.0,51198.0,394979.9507
537,2021-10-06 01:07:00,51199.0,51203.0,51162.0,51175.0,478277.6361
538,2021-10-06 01:08:00,51175.0,51187.0,51066.0,51112.0,1080863.0931
539,2021-10-06 01:09:00,51112.0,51131.0,51090.0,51109.0,1322779.6778
540,2021-10-06 01:10:00,51109.0,51109.0,51034.0,51043.0,827577.299
541,2021-10-06 01:11:00,51043.0,51064.0,50945.0,51064.0,1275403.0101
542,2021-10-06 01:12:00,51064.0,51156.0,51064.0,51154.0,562666.5022
543,2021-10-06 01:13:00,51154.0,51181.0,51104.0,51105.0,779608.2487
544,2021-10-06 01:14:00,51102.0,51144.0,51085.0,51144.0,296281.4688
545,2021-10-06 01:15:00,51144.0,51176.0,51113.0,51146.0,1176195.9558
546,2021-10-06 01:16:00,51146.0,51201.0,51138.0,51201.0,631257.5804
547,2021-10-06 01:17:00,51201.0,51261.0,51201.0,51252.0,536625.3034
548,2021-10-06 01:18:00,51252.0,51268.0,51221.0,51222.0,644064.3623
549,2021-10-06 01:19:00,51222.0,51270.0,51211.0,51231.0,457319.6403
550,2021-10-06 01:20:00,51231.0,51232.0,51207.0,51209.0,137832.8822
551,2021-10-06 01:21:00,51209.0,51209.0,51156.0,51178.0,369268.9912
552,2021-10-06 01:22:00,51178.0,51212.0,51169.0,51178.0,382929.6563
553,2021-10-06 01:23:00,51178.0,51178.0,51095.0,51118.0,766507.408
554,2021-10-06 01:24:00,51117.0,51151.0,51117.0,51129.0,302990.9721
555,2021-10-06 01:25:00,51129.0,51177.0,51128.0,51158.0,59181.033
556,2021-10-06 01:26:00,51158.0,51177.0,51135.0,51135.0,108873.0862
557,2021-10-06 01:27:00,51135.0,51139.0,51113.0,51113.0,144030.495
558,2021-10-06 01:28:00,51113.0,51113.0,51058.0,51062.0,195619.8953
559,2021-10-06 01:29:00,51062.0,51095.0,51044.0,51047.0,56142.7322
560,2021-10-06 01:30:00,51047.0,51107.0,51047.0,51087.0,2120355.3374
561,2021-10-06 01:31:00,51087.0,51146.0,51087.0,51141.0,73716.6505
562,2021-10-06 01:32:00,51141.0,51160.0,51137.0,51143.0,163862.7498
563,2021-10-06 01:33:00,51143.0,51154.0,51095.0,51105.0,164326.9125
564,2021-10-06 01:34:00,51104.0,51106.0,51096.0,51101.0,44350.9136
565,2021-10-06 01:35:00,51101.0,51114.0,51082.0,51082.0,357846.4591
566,2021-10-06 01:36:00,51082.0,51140.0,51067.0,51127.0,878618.5169
567,2021-10-06 01:37:00,51127.0,51131.0,51073.0,51074.0,425912.7657
568,2021-10-06 01:38:00,51074.0,51103.0,51032.0,51034.0,365147.4386
569,2021-10-06 01:39:00,51034.0,51055.0,51025.0,51025.0,181023.1662
570,2021-10-06 01:40:00,51025.0,51047.0,51006.0,51039.0,132060.3451
571,2021-10-06 01:41:00,51039.0,51108.0,51039.0,51093.0,244136.8447
572,2021-10-06 01:42:00,51093.0,51192.0,51093.0,51169.0,706227.4903
573,2021-10-06 01:43:00,51169.0,51211.0,51147.0,51205.0,591265.537
574,2021-10-06 01:44:00,51205.0,51248.0,51186.0,51224.0,218235.9365
575,2021-10-06 01:45:00,51224.0,51263.0,51212.0,51253.0,164538.4022
576,2021-10-06 01:46:00,51253.0,51271.0,51242.0,51249.0,185105.3872
577,2021-10-06 01:47:00,51249.0,51294.0,51249.0,51280.0,959575.7101
578,2021-10-06 01:48:00,51279.0,51300.0,51272.0,51294.0,139498.0214
579,2021-10-06 01:49:00,51294.0,51295.0,51286.0,51294.0,51073.319
580,2021-10-06 01:50:00,51294.0,51351.0,51294.0,51324.0,369671.16
581,2021-10-06 01:51:00,51323.0,51328.0,51285.0,51297.0,792175.713
582,2021-10-06 01:52:00,51293.0,51346.0,51289.0,51346.0,423275.3017
583,2021-10-06 01:53:00,51346.0,51346.0,51326.0,51337.0,143768.0704
584,2021-10-06 01:54:00,51337.0,51337.0,51307.0,51315.0,127612.2946
585,2021-10-06 01:55:00,51315.0,51345.0,51315.0,51339.0,36753.9019
586,2021-10-06 01:56:00,51346.0,51346.0,51308.0,51342.0,324277.3304
587,2021-10-06 01:57:00,51342.0,51342.0,51311.0,51311.0,239344.8058
588,2021-10-06 01:58:00,51311.0,51311.0,51295.0,51297.0,73498.0306
589,2021-10-06 01:59:00,51298.0,51322.0,51292.0,51309.0,40193.4127
590,2021-10-06 02:00:00,51309.0,51314.0,51296.0,51314.0,48587.8803
591,2021-10-06 02:01:00,51314.0,51349.0,51311.0,51341.0,106628.374
592,2021-10-06 02:02:00,51341.0,51372.0,51337.0,51371.0,223520.2138
593,2021-10-06 02:03:00,51371.0,51420.0,51371.0,51403.0,565508.2324
594,2021-10-06 02:04:00,51403.0,51408.0,51401.0,51402.0,3791505.8991
595,2021-10-06 02:05:00,51410.0,51410.0,51363.0,51363.0,1961358.4051
596,2021-10-06 02:06:00,51363.0,51373.0,51322.0,51364.0,299490.9918
597,2021-10-06 02:07:00,51364.0,51374.0,51349.0,51361.0,116836.8404
598,2021-10-06 02:08:00,51361.0,51362.0,51301.0,51324.0,715033.3823
599,2021-10-06 02:09:00,51324.0,51347.0,51310.0,51341.0,240179.9419
600,2021-10-06 02:10:00,51341.0,51342.0,51299.0,51323.0,1632274.3597
601,2021-10-06 02:11:00,51323.0,51333.0,51298.0,51298.0,36872.3955
602,2021-10-06 02:12:00,51298.0,51299.0,51268.0,51268.0,391492.3778
603,2021-10-06 02:13:00,51268.0,51307.0,51268.0,51295.0,218127.5379
604,2021-10-06 02:14:00,51295.0,51300.0,51265.0,51296.0,101840.7632
605,2021-10-06 02:15:00,51296.0,51296.0,51258.0,51262.0,234233.5614
606,2021-10-06 02:16:00,51261.0,51276.0,51252.0,51263.0,101677.4012
607,2021-10-06 02:17:00,51263.0,51263.0,51223.0,51223.0,228085.1975
608,2021-10-06 02:18:00,51223.0,51253.0,51221.0,51253.0,120253.2417
609,2021-10-06 02:19:00,51253.0,51270.0,51234.0,51234.0,228793.8048
610,2021-10-06 02:20:00,51234.0,51265.0,51234.0,51245.0,200157.5308
611,2021-10-06 02:21:00,51245.0,51271.0,51245.0,51271.0,109390.5925
612,2021-10-06 02:22:00,51271.0,51316.0,51271.0,51316.0,109361.8309
613,2021-10-06 02:23:00,51318.0,51328.0,51234.0,51235.0,285696.8871
614,2021-10-06 02:24:00,51235.0,51250.0,51234.0,51247.0,26129.3628
615,2021-10-06 02:25:00,51247.0,51247.0,51231.0,51233.0,105367.6774
616,2021-10-06 02:26:00,51233.0,51243.0,51210.0,51216.0,150021.0683
617,2021-10-06 02:27:00,51216.0,51255.0,51185.0,51255.0,428814.6453
618,2021-10-06 02:28:00,51256.0,51270.0,51238.0,51238.0,204362.115
619,2021-10-06 02:29:00,51238.0,51270.0,51225.0,51269.0,156012.7562
620,2021-10-06 02:30:00,51269.0,51291.0,51267.0,51268.0,109032.7323
621,2021-10-06 02:31:00,51268.0,51289.0,51267.0,51288.0,38348.4936
622,2021-10-06 02:32:00,51288.0,51319.0,51288.0,51319.0,50370.1863
623,2021-10-06 02:33:00,51319.0,51351.0,51317.0,51351.0,369016.1674
624,2021-10-06 02:34:00,51351.0,51359.0,51345.0,51352.0,180485.046
625,2021-10-06 02:35:00,51352.0,51390.0,51351.0,51389.0,258848.0846
626,2021-10-06 02:36:00,51389.0,51405.0,51370.0,51405.0,1299037.2286
627,2021-10-06 02:37:00,51405.0,51471.0,51405.0,51436.0,693790.4641
628,2021-10-06 02:38:00,51436.0,51448.0,51419.0,51419.0,280587.7804
629,2021-10-06 02:39:00,51419.0,51424.0,51412.0,51415.0,95644.2362
630,2021-10-06 02:40:00,51415.0,51458.0,51405.0,51451.0,371786.9764
631,2021-10-06 02:41:00,51451.0,51500.0,51451.0,51495.0,266792.5966
632,2021-10-06 02:42:00,51495.0,51550.0,51487.0,51550.0,594115.5501
633,2021-10-06 02:43:00,51550.0,51577.0,51539.0,51569.0,1757293.718
634,2021-10-06 02:44:00,51569.0,51595.0,51555.0,51590.0,88080.6475
635,2021-10-06 02:45:00,51587.0,51593.0,51550.0,51552.0,179121.7754
636,2021-10-06 02:46:00,51552.0,51568.0,51541.0,51568.0,127080.0863
637,2021-10-06 02:47:00,51568.0,51570.0,51546.0,51563.0,93813.2899
638,2021-10-06 02:48:00,51563.0,51570.0,51558.0,51569.0,181777.8231
639,2021-10-06 02:49:00,51569.0,51614.0,51569.0,51614.0,549173.9122
640,2021-10-06 02:50:00,51614.0,51620.0,51553.0,51556.0,242367.4005
641,2021-10-06 02:51:00,51554.0,51568.0,51551.0,51552.0,64951.3451
642,2021-10-06 02:52:00,51552.0,51562.0,51521.0,51561.0,139434.5149
643,2021-10-06 02:53:00,51561.0,51575.0,51561.0,51574.0,96510.4071
644,2021-10-06 02:54:00,51574.0,51574.0,51549.0,51552.0,96865.2623
645,2021-10-06 02:55:00,51552.0,51552.0,51540.0,51540.0,78234.2384
646,2021-10-06 02:56:00,51540.0,51570.0,51539.0,51553.0,231411.0293
647,2021-10-06 02:57:00,51553.0,51602.0,51535.0,51588.0,285840.3104
648,2021-10-06 02:58:00,51588.0,51601.0,51580.0,51589.0,295937.1106
649,2021-10-06 02:59:00,51589.0,51602.0,51576.0,51576.0,327479.7662
650,2021-10-06 03:00:00,51576.0,51577.0,51538.0,51548.0,265307.4194
651,2021-10-06 03:01:00,51548.0,51590.0,51548.0,51586.0,193121.238
652,2021-10-06 03:02:00,51586.0,51596.0,51585.0,51586.0,109955.4173
653,2021-10-06 03:03:00,51586.0,51596.0,51585.0,51585.0,148476.0117
654,2021-10-06 03:04:00,51585.0,51586.0,51558.0,51563.0,169399.1322
655,2021-10-06 03:05:00,51563.0,51580.0,51541.0,51545.0,106741.2088
656,2021-10-06 03:06:00,51546.0,51546.0,51525.0,51530.0,151937.7233
657,2021-10-06 03:07:00,51530.0,51541.0,51511.0,51533.0,69850.2446
658,2021-10-06 03:08:00,51533.0,51534.0,51488.0,51490.0,162843.9845
659,2021-10-06 03:09:00,51490.0,51498.0,51471.0,51477.0,156602.2227
660,2021-10-06 03:10:00,51478.0,51510.0,51460.0,51478.0,569304.379
661,2021-10-06 03:11:00,51478.0,51478.0,51448.0,51448.0,84135.5853
662,2021-10-06 03:12:00,51448.0,51487.0,51431.0,51432.0,122225.3724
663,2021-10-06 03:13:00,51432.0,51487.0,51432.0,51456.0,271638.533
664,2021-10-06 03:14:00,51456.0,51470.0,51427.0,51427.0,974524.597
665,2021-10-06 03:15:00,51427.0,51427.0,51400.0,51400.0,397388.1738
666,2021-10-06 03:16:00,51400.0,51424.0,51394.0,51405.0,266731.1156
667,2021-10-06 03:17:00,51407.0,51414.0,51356.0,51383.0,220742.8327
668,2021-10-06 03:18:00,51383.0,51434.0,51377.0,51432.0,198689.7964
669,2021-10-06 03:19:00,51432.0,51470.0,51432.0,51444.0,145395.0014
670,2021-10-06 03:20:00,51444.0,51467.0,51443.0,51463.0,69252.7362
671,2021-10-06 03:21:00,51463.0,51464.0,51444.0,51444.0,93757.5015
672,2021-10-06 03:22:00,51445.0,51477.0,51444.0,51469.0,133312.3636
673,2021-10-06 03:23:00,51469.0,51484.0,51464.0,51473.0,361802.4336
674,2021-10-06 03:24:00,51473.0,51488.0,51473.0,51474.0,64357.0892
675,2021-10-06 03:25:00,51474.0,51479.0,51445.0,51445.0,90431.9478
676,2021-10-06 03:26:00,51445.0,51445.0,51428.0,51435.0,165563.8613
677,2021-10-06 03:27:00,51435.0,51473.0,51435.0,51468.0,106549.0298
678,2021-10-06 03:28:00,51468.0,51521.0,51468.0,51516.0,371063.4474
679,2021-10-06 03:29:00,51516.0,51529.0,51516.0,51519.0,80335.1706
680,2021-10-06 03:30:00,51519.0,51519.0,51412.0,51413.0,272958.8578
